Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
SCR,14.6023180781789,GFM-MWT-TypeC+AD,-0.193547491301092,0,-0.193547491301092,-0.312081209369404,11.7717099810536,1.87352583212889,0.0265018078219171,1
SCR,15.7681792323853,GFM-MWT-TypeC+AD,-0.193433274218046,0,-0.193433274218046,-0.312110714796585,11.7284873669808,1.86664673944584,0.0266019181362275,1
SCR,17.0271237055285,GFM-MWT-TypeC+AD,-0.193328169912124,0,-0.193328169912124,-0.310412560653008,11.6858678523221,1.85986363301573,0.0265537065310392,1
SCR,18.3865833467897,GFM-MWT-TypeC+AD,-0.193231383394752,0,-0.193231383394752,-0.307160908059066,11.64406670662,1.85321077405034,0.0263700046457525,1
SCR,19.8545833703362,GFM-MWT-TypeC+AD,-0.19314219744751,0,-0.19314219744751,-0.302537700039525,11.6032553900199,1.84671545127935,0.0260646607713374,1
SCR,21.439789730073,GFM-MWT-TypeC+AD,-0.193059970228493,0,-0.193059970228493,-0.296723530248917,11.5635667264657,1.84039880428998,0.0256517644795546,1
SCR,23.1515602768328,GFM-MWT-TypeC+AD,-0.192984124200978,0,-0.192984124200978,-0.289891638580017,11.525100775707,1.83427675808601,0.0251451144638836,1
SCR,25,GFM-MWT-TypeC+AD,-0.192914129414923,0,-0.192914129414923,-0.282204403419015,11.4879305458502,1.82836093226843,0.0245578863975924,1
XR,1,GFM-MWT-TypeA,0.186620458696297,1.99916245262718,0.186620458696297,0.186620458696297,12.5611081490122,1.99916245262718,-0.0148553665382366,0
XR,1.48717948717949,GFM-MWT-TypeA,0.182610586197869,2.00008649364826,0.182610586197869,0.182610586197869,12.5669140699791,2.00008649364826,-0.0145295264187063,0
XR,1.97435897435897,GFM-MWT-TypeA,0.179689665749614,2.00050993634183,0.179689665749614,0.179689665749614,12.5695746388898,2.00050993634183,-0.0142941438074455,0
XR,2.46153846153846,GFM-MWT-TypeA,0.177621311761251,2.00073332127508,0.177621311761251,0.177621311761251,12.5709782078202,2.00073332127508,-0.0141280639532568,0
XR,2.94871794871795,GFM-MWT-TypeA,0.176118223167131,2.000864881033,0.176118223167131,0.176118223167131,12.5718048221582,2.000864881033,-0.0140076103992255,0
XR,3.43589743589744,GFM-MWT-TypeA,0.174989473875339,2.00094906225843,0.174989473875339,0.174989473875339,12.5723337483969,2.00094906225843,-0.0139172670462383,0
XR,3.92307692307692,GFM-MWT-TypeA,0.174115905592759,2.00100643517638,0.174115905592759,0.174115905592759,12.572694233072,2.00100643517638,-0.0138474067804261,0
XR,4.41025641025641,GFM-MWT-TypeA,0.17342213408747,2.00104749902101,0.17342213408747,0.17342213408747,12.5729522448173,2.00104749902101,-0.0137919587945395,0
XR,4.8974358974359,GFM-MWT-TypeA,0.172859006897448,2.00107805235081,0.172859006897448,0.172859006897448,12.5731442170501,2.00107805235081,-0.0137469728938123,0
XR,5.38461538461539,GFM-MWT-TypeA,0.172393427410944,2.00110150902185,0.172393427410944,0.172393427410944,12.573291599661,2.00110150902185,-0.0137097930072452,0
XR,5.87179487179487,GFM-MWT-TypeA,0.172002427747436,2.00111998712492,0.172002427747436,0.172002427747436,12.5734077010067,2.00111998712492,-0.0136785778332414,0
XR,6.35897435897436,GFM-MWT-TypeA,0.171669630241302,2.00113485940154,0.171669630241302,0.171669630241302,12.5735011462767,2.00113485940154,-0.013652015442509,0
XR,6.84615384615385,GFM-MWT-TypeA,0.171383072388354,2.00114704877589,0.171383072388354,0.171383072388354,12.5735777343745,2.00114704877589,-0.0136291481828912,0
XR,7.33333333333333,GFM-MWT-TypeA,0.171133828198342,2.00115719548137,0.171133828198342,0.171133828198342,12.5736414880053,2.00115719548137,-0.0136092618520824,0
XR,7.82051282051282,GFM-MWT-TypeA,0.170915112116783,2.00116575582393,0.170915112116783,0.170915112116783,12.5736952742239,2.00116575582393,-0.0135918137392084,0
XR,8.30769230769231,GFM-MWT-TypeA,0.170721677154439,2.00117306262462,0.170721677154439,0.170721677154439,12.5737411842066,2.00117306262462,-0.01357638433712,0
XR,8.7948717948718,GFM-MWT-TypeA,0.170549406626727,2.00117936377401,0.170549406626727,0.170549406626727,12.5737807754959,2.00117936377401,-0.0135626446068101,0
XR,9.28205128205128,GFM-MWT-TypeA,0.170395026126731,2.00118484721727,0.170395026126731,0.170395026126731,12.573815228986,2.00118484721727,-0.0135503328990241,0
XR,9.76923076923077,GFM-MWT-TypeA,0.170255900241679,2.00118965776936,0.170255900241679,0.170255900241679,12.5738454545762,2.00118965776936,-0.0135392386723053,0
XR,10.2564102564103,GFM-MWT-TypeA,0.17012988441701,2.00119390863774,0.17012988441701,0.17012988441701,12.5738721635699,2.00119390863774,-0.0135291906335295,0
XR,10.7435897435897,GFM-MWT-TypeA,0.170015216738454,2.00119768949077,0.170015216738454,0.170015216738454,12.5738959193701,2.00119768949077,-0.0135200480768392,0
XR,11.2307692307692,GFM-MWT-TypeA,0.169910436039378,2.00120107216487,0.169910436039378,0.169910436039378,12.5739171733383,2.00120107216487,-0.013511694332392,0
