Model,Parameter,Value,Sigma,FrequencyHz,DampingRatio,MaxReal,Stable
GFM-MWT,mp,8.83323688013975e-05,-0.0829750058657956,1.99716095098245,0.00661218297905199,0.0907752857574474,0
GFM-MWT,mp,9.9110547907375e-05,-0.0829753042011336,1.9971605454441,0.00661220809461242,0.0926743561450099,0
GFM-MWT,mp,0.000111203863768054,-0.0829755715988854,1.9971601840389,0.00661223059879875,0.0943669286870305,0
GFM-MWT,mp,0.000124772787337438,-0.0829758110208086,1.99715986195947,0.00661225074353261,0.095875451755826,0
GFM-MWT,mp,0.000139997369987299,-0.0829760254547939,1.99715957492765,0.00661226878106669,0.0972199461301393,0
GFM-MWT,mp,0.00015707963267949,-0.0829762172059177,1.99715931912374,0.00661228490772604,0.0984182360858993,0
GFM-MWT+AD,mp,1.5707963267949e-08,-0.0879422230417681,1.99632358597389,0.00701093530763456,-0.0201286168056447,1
GFM-MWT+AD,mp,1.76246246661361e-08,-0.0876844287446557,1.99620393658354,0.0069908033930008,-0.0192366850744461,1
GFM-MWT+AD,mp,1.97751541255503e-08,-0.0874071971455227,1.9960691876899,0.00696917207982838,-0.0185780784036892,1
GFM-MWT+AD,mp,2.2188087865533e-08,-0.0871113249785115,1.99591742218566,0.00694611077012072,-0.0180689653908837,1
GFM-MWT+AD,mp,2.48954440508015e-08,-0.0867985341818829,1.99574649240974,0.00692176330352887,-0.0176633468778821,1
GFM-MWT+AD,mp,2.79331476530414e-08,-0.0864717934195038,1.99555400221061,0.00689637367448661,-0.0173331908963785,1
GFM-MWT+AD,mp,3.1341507153454e-08,-0.0861357251164299,1.99533729302412,0.00687031858411766,-0.017060148277115,1
GFM-MWT+AD,mp,3.51657494118124e-08,-0.0857971148188199,1.99509343753739,0.00684414817307379,-0.0168315565891531,1
GFM-MWT+AD,mp,3.94566197994119e-08,-0.0854655390017485,1.99481924579837,0.00681863623015839,-0.0166383139661993,1
GFM-MWT+AD,mp,4.42710555593164e-08,-0.0851541251255128,1.99451129076868,0.00679484098904238,-0.0164736767253529,1
GFM-MWT+AD,mp,4.96729413289805e-08,-0.0848804494336273,1.99416596299532,0.00677417696551394,-0.016332497015399,1
GFM-MWT+AD,mp,5.57339568505748e-08,-0.0846675648185469,1.99377956655823,0.00675849724124373,-0.0162108033249024,1
GFM-MWT+AD,mp,6.25345281176143e-08,-0.0845451210117891,1.99334847235144,0.00675018319700763,-0.0161054303384028,1
GFM-MWT+AD,mp,7.01648945790282e-08,-0.0845505039075367,1.99286934663362,0.00675223586284781,-0.0160138421354184,1
GFM-MWT+AD,mp,7.87263065618215e-08,-0.0847298553574927,1.99233947431979,0.006768357800185,-0.0159339934975865,1
GFM-MWT+AD,mp,8.83323688013975e-08,-0.0851387499220359,1.99175719327861,0.00680300760645928,-0.0158641754972169,1
GFM-MWT+AD,mp,9.91105479073749e-08,-0.0858422181363085,1.99112244732599,0.00686140209827828,-0.0158029889209373,1
GFM-MWT+AD,mp,1.11203863768054e-07,-0.0869136877651959,1.99043744510748,0.00694943166224342,-0.015749260321636,1
GFM-MWT+AD,mp,1.24772787337438e-07,-0.0884323614232521,1.98970738083167,0.00707344983623875,-0.0157019891818337,1
GFM-MWT+AD,mp,1.39997369987299e-07,-0.0904785733184217,1.98894112626425,0.00723989996144306,-0.0156603424921381,1
GFM-MWT+AD,mp,1.5707963267949e-07,-0.0931268421189313,1.98815174955361,0.00745475561019668,-0.0156236023727498,1
GFM-MWT+AD,mp,1.76246246661361e-07,-0.0964367738221936,1.98735666912782,0.00772278664482472,-0.0155911442832404,1
GFM-MWT+AD,mp,1.97751541255503e-07,-0.10044262738614,1.9865772396245,0.00804671611879129,-0.0155624483110802,1
GFM-MWT+AD,mp,2.2188087865533e-07,-0.105143125438657,1.9858376097912,0.00842639597478559,-0.0155370460101317,1
GFM-MWT+AD,mp,2.48954440508015e-07,-0.110493804360558,1.98516283357409,0.00885818779383592,-0.0155145554315016,1
GFM-MWT+AD,mp,2.79331476530414e-07,-0.116404283994071,1.98457640788453,0.00933474263616295,-0.015494611572686,1
GFM-MWT+AD,mp,3.1341507153454e-07,-0.122742262278191,1.98409764662654,0.00984532742524451,-0.0154769282812371,1
GFM-MWT+AD,mp,3.51657494118124e-07,-0.129344418866482,1.98373941801827,0.0103767133459143,-0.015461232787413,1
GFM-MWT+AD,mp,3.94566197994119e-07,-0.136032602520509,1.98350677162785,0.0109144933749452,-0.0154473016587829,1
GFM-MWT+AD,mp,4.42710555593164e-07,-0.142632018679851,1.98339675128932,0.0114445605066353,-0.0154349246792481,1
GFM-MWT+AD,mp,4.96729413289805e-07,-0.148987687983792,1.98339938663413,0.0119544418372398,-0.015423932237054,1
GFM-MWT+AD,mp,5.57339568505748e-07,-0.15497615099805,1.98349953558314,0.0124342422203727,-0.0154141567103286,1
GFM-MWT+AD,mp,6.25345281176143e-07,-0.160511040720484,1.98367910810677,0.0128770864895632,-0.0154054678529116,1
GFM-MWT+AD,mp,7.01648945790283e-07,-0.165542844070757,1.98391918762907,0.0132790887118925,-0.0153977422245561,1
GFM-MWT+AD,mp,7.87263065618215e-07,-0.170054391106096,1.98420173079009,0.0136389758481372,-0.0153908641658687,1
GFM-MWT+AD,mp,8.83323688013975e-07,-0.174054005036613,1.98451070621404,0.0139575245141638,-0.0153847487901305,1
GFM-MWT+AD,mp,9.9110547907375e-07,-0.177568093379028,1.98483267672162,0.0142369560291784,-0.0153793027261409,1
GFM-MWT+AD,mp,1.11203863768054e-06,-0.180634338787737,1.98515695270883,0.0144803833581808,-0.0153744596804686,1
GFM-MWT+AD,mp,1.24772787337438e-06,-0.183296174001525,1.98547543924797,0.0146913646755875,-0.0153701468002807,1
GFM-MWT+AD,mp,1.39997369987299e-06,-0.185598655884279,1.98578232323466,0.0148735718109654,-0.0153663102776452,1
GFM-MWT+AD,mp,1.5707963267949e-06,-0.187585687267205,1.98607368633412,0.015030568595997,-0.01536289134685,1
GFM-MWT+AD,mp,1.76246246661361e-06,-0.189298287788011,1.98634712128567,0.0151656742374336,-0.0153598452026171,1
GFM-MWT+AD,mp,1.97751541255503e-06,-0.190773698942098,1.98660137880708,0.0152818939590498,-0.0153571334100198,1
GFM-MWT+AD,mp,2.2188087865533e-06,-0.192045041165981,1.98683606769858,0.0153818938615111,-0.0153547149797642,1
GFM-MWT+AD,mp,2.48954440508015e-06,-0.193141319179477,1.98705141258507,0.0154680034484814,-0.015352568335634,1
GFM-MWT+AD,mp,2.79331476530414e-06,-0.194087684354428,1.98724805812311,0.0155422384702148,-0.0153506531702901,1
GFM-MWT+AD,mp,3.1341507153454e-06,-0.194905760327375,1.98742692476081,0.0156063284510622,-0.0153489462176794,1
GFM-MWT+AD,mp,3.51657494118124e-06,-0.195614044649794,1.98758909751541,0.0156617500281202,-0.0153474254081041,1
GFM-MWT+AD,mp,3.94566197994119e-06,-0.196228304324953,1.98773574560335,0.0157097595211716,-0.0153460698906604,1
GFM-MWT+AD,mp,4.42710555593164e-06,-0.196761952020618,1.987868064913,0.0157514237329357,-0.0153448624740728,1
GFM-MWT+AD,mp,4.96729413289805e-06,-0.197226385328706,1.98798723826494,0.0157876476090958,-0.0153437870240778,1
GFM-MWT+AD,mp,5.57339568505748e-06,-0.197631287029574,1.9880944087901,0.0158191986357653,-0.0153428299842122,1
GFM-MWT+AD,mp,6.25345281176143e-06,-0.197984891893671,1.98819066250669,0.0158467284536438,-0.015341975735231,1
GFM-MWT+AD,mp,7.01648945790283e-06,-0.198294205616009,1.98827701886542,0.015870790551462,-0.0153412151844192,1
GFM-MWT+AD,mp,7.87263065618215e-06,-0.198565199860913,1.9883544254234,0.0158918559931822,-0.0153405377454826,1
GFM-MWT+AD,mp,8.83323688013975e-06,-0.198802976651726,1.98842375618455,0.0159103266455961,-0.0153399305879386,1
GFM-MWT+AD,mp,9.9110547907375e-06,-0.199011892140965,1.98848581358053,0.0159265451129993,-0.0153393940848251,1
GFM-MWT+AD,mp,1.11203863768054e-05,-0.199195690846574,1.9885413293506,0.0159408055072714,-0.0153389148120265,1
GFM-MWT+AD,mp,1.24772787337438e-05,-0.199357588888292,1.98859096915641,0.015953360099097,-0.0153152106604189,1
GFM-MWT+AD,mp,1.39997369987299e-05,-0.199500353492593,1.98863533675862,0.0159644256676615,-0.00179177113931278,1
GFM-MWT+AD,mp,1.5707963267949e-05,-0.199626367487939,1.98867497859092,0.0159741886412102,0.0102624079308884,0
GFM-MWT+AD,mp,1.76246246661361e-05,-0.199737712815667,1.98871038619407,0.0159828117720162,0.021006776481278,0
GFM-MWT+AD,mp,1.97751541255503e-05,-0.199836175490077,1.9887420038926,0.0159904344820592,0.0305835654765419,0
GFM-MWT+AD,mp,2.21880878655331e-05,-0.19992331616912,1.98877023062908,0.0159971785021204,0.0391195503566802,0
GFM-MWT+AD,mp,2.48954440508016e-05,-0.200000484520839,1.9887954255491,0.0160031489825759,0.0467277997144906,0
GFM-MWT+AD,mp,2.79331476530414e-05,-0.20006887300324,1.98881790978726,0.0160084387862324,0.0535090679059637,0
GFM-MWT+AD,mp,3.1341507153454e-05,-0.200129511772031,1.98883797221518,0.0160131280386458,0.0595532159321664,0
GFM-MWT+AD,mp,3.51657494118124e-05,-0.200183314602635,1.98885587073507,0.0160172877942954,0.0649403133874546,0
GFM-MWT+AD,mp,3.94566197994119e-05,-0.200231061528395,1.98887183783454,0.016020978605462,0.0697417961698881,0
GFM-MWT+AD,mp,4.42710555593164e-05,-0.200273466332829,1.9888860794335,0.0160242559322919,0.0740212691264739,0
GFM-MWT+AD,mp,4.96729413289805e-05,-0.200311130914412,1.98889878157534,0.0160271664399325,0.0778354902826033,0
GFM-MWT+AD,mp,5.57339568505748e-05,-0.200344601468265,1.98891010942776,0.016029752501826,0.0812350216735726,0
GFM-MWT+AD,mp,6.25345281176143e-05,-0.200374355645981,1.98892021085487,0.016032051144738,0.0842649316585809,0
GFM-MWT+AD,mp,7.01648945790283e-05,-0.200400806780213,1.98892921855005,0.0160340943702388,0.0869654141194797,0
GFM-MWT+AD,mp,7.87263065618215e-05,-0.200424335449722,1.9889372499268,0.0160359116810388,0.0893722665357737,0
GFM-MWT+AD,mp,8.83323688013975e-05,-0.200445269030342,1.98894441046702,0.0160375284187385,0.0915174106874215,0
GFM-MWT+AD,mp,9.9110547907375e-05,-0.200463890523071,1.98895079480423,0.0160389664616182,0.0934293087872557,0
GFM-MWT+AD,mp,0.000111203863768054,-0.200480462102087,1.98895648660441,0.0160402461094598,0.0951333192520364,0
GFM-MWT+AD,mp,0.000124772787337438,-0.200495214949718,1.98896156058778,0.0160413852543761,0.0966520322901031,0
GFM-MWT+AD,mp,0.000139997369987299,-0.200508343848679,1.98896608414108,0.0160423989354346,0.0980056092503432,0
GFM-MWT+AD,mp,0.00015707963267949,-0.200520032795553,1.98897011661764,0.0160433013932196,0.099211997501653,0
GFM-MWT,k_pdc,0.005,-0.083013084607741,1.99743049760324,0.00661432463495455,0.366493153206112,0
GFM-MWT,k_pdc,0.00561009227150982,-0.0830130574039933,1.99743041645816,0.00661432273619988,0.356923864368756,0
GFM-MWT,k_pdc,0.00629462705897083,-0.0830130266755426,1.99743032542569,0.00661432058935546,0.346186684794663,0
GFM-MWT,k_pdc,0.00706268772311377,-0.083012992734614,1.9974302232733,0.00661431822337895,0.334139042688459,0
GFM-MWT,k_pdc,0.00792446596230557,-0.0830129548510311,1.99743010865631,0.00661431558454633,0.320620952338597,0
GFM-MWT,k_pdc,0.00889139705019461,-0.083012912938892,1.99742998004482,0.00661431267107918,0.305452884801471,0
GFM-MWT,k_pdc,0.00997631157484439,-0.0830128661195522,1.99742983574592,0.00661430941857744,0.288433377500733,0
GFM-MWT,k_pdc,0.0111936056928417,-0.0830128146039259,1.9974296738223,0.00661430585026032,0.269336350787547,0
GFM-MWT,k_pdc,0.0125594321575479,-0.0830127572196589,1.99742949214774,0.00661430187976128,0.247908095057966,0
GFM-MWT,k_pdc,0.0140919146563223,-0.0830126941984946,1.99742928828555,0.00661429753361266,0.223863888058553,0
GFM-MWT,k_pdc,0.0158113883008419,-0.0830126246208488,1.99742905954082,0.00661429274747019,0.19688419631339,0
GFM-MWT,k_pdc,0.0177406694616788,-0.0830125482342108,1.99742880287302,0.0066142875112828,0.166610409483564,0
GFM-MWT,k_pdc,0.0199053585276749,-0.0830124645462478,1.99742851487152,0.00661428179711706,0.132640049370668,0
GFM-MWT,k_pdc,0.0223341796075482,-0.0830123735415024,1.99742819169747,0.00661427561645237,0.0945213885466885,0
GFM-MWT,k_pdc,0.0250593616813636,-0.0830122742772171,1.99742782908251,0.00661426890830782,0.051747404790234,0
GFM-MWT,k_pdc,0.0281170662595175,-0.0830121671835738,1.99742742218743,0.00661426172298121,0.00374898849511049,0
GFM-MWT,k_pdc,0.0315478672240097,-0.0830120523578196,1.99742696560298,0.00661425408613116,-0.0152761332540348,1
GFM-MWT,k_pdc,0.0353972892192069,-0.0830119300231058,1.99742645327048,0.00661424603559811,-0.0152761337257047,1
GFM-MWT,k_pdc,0.0397164117362141,-0.0830118008610384,1.99742587838195,0.00661423764823072,-0.0152761324823021,1
GFM-MWT,k_pdc,0.0445625469066873,-0.0830116664503447,1.99742523328832,0.00661422907514056,-0.0152761344156181,1
GFM-MWT,k_pdc,0.05,-0.0830115286160024,1.99742450942849,0.00661422049007914,-0.0152761345697367,1
GFM-MWT,k_pdc,0.0561009227150982,-0.0830113904086635,1.99742369718538,0.0066142121679501,-0.0152761345189078,1
GFM-MWT,k_pdc,0.0629462705897084,-0.0830112558926419,1.99742278578001,0.00661420446826819,-0.0152761326149071,1
GFM-MWT,k_pdc,0.0706268772311377,-0.0830111312171055,1.99742176310947,0.00661419792104319,-0.0152761339863994,1
GFM-MWT,k_pdc,0.0792446596230557,-0.0830110239378992,1.99742061563165,0.00661419317312876,-0.0152761330381239,1
GFM-MWT,k_pdc,0.0889139705019461,-0.0830109449547139,1.99741932815053,0.00661419114327797,-0.0152761329772392,1
GFM-MWT,k_pdc,0.099763115748444,-0.0830109082639013,1.99741788365481,0.0066141930029849,-0.0152761334494715,1
GFM-MWT,k_pdc,0.111936056928417,-0.0830109323727369,1.99741626310589,0.00661420028987008,-0.0152761329127621,1
GFM-MWT,k_pdc,0.125594321575479,-0.0830110416723476,1.99741444520645,0.00661421501783845,-0.015276131234102,1
GFM-MWT,k_pdc,0.140919146563223,-0.0830112680178627,1.99741240615448,0.00661423980379733,-0.0152761327258804,1
GFM-MWT,k_pdc,0.158113883008419,-0.0830116521243565,1.99741011941435,0.00661427797964348,-0.0152761346641216,1
GFM-MWT,k_pdc,0.177406694616788,-0.0830122465846027,1.99740755543379,0.00661433383365079,-0.0152761333508488,1
GFM-MWT,k_pdc,0.199053585276749,-0.083013119164911,1.99740468136633,0.00661441287400108,-0.0152761323299846,1
GFM-MWT,k_pdc,0.223341796075482,-0.0830143565830344,1.99740146083185,0.0066145221306045,-0.0152761329349375,1
GFM-MWT,k_pdc,0.250593616813636,-0.0830160690836764,1.99739785369369,0.0066146705204236,-0.0152761364456113,1
GFM-MWT,k_pdc,0.281170662595175,-0.0830183963751572,1.99739381590898,0.00661486932101905,-0.0152761358459128,1
GFM-MWT,k_pdc,0.315478672240097,-0.0830215157699831,1.99738929943457,0.00661513281952701,-0.0152761328369075,1
GFM-MWT,k_pdc,0.353972892192069,-0.0830256510099253,1.99738425233745,0.00661547901552368,-0.015276133889016,1
GFM-MWT,k_pdc,0.397164117362141,-0.0830310824181778,1.99737861917169,0.00661593042877641,-0.0152761354860764,1
GFM-MWT,k_pdc,0.445625469066873,-0.0830381604434054,1.99737234166321,0.00661651517627295,-0.0152761352831498,1
GFM-MWT,k_pdc,0.5,-0.0830473205812049,1.99736535993462,0.00661726815726766,-0.0152761325544926,1
GFM-MWT,k_pdc,0.561009227150982,-0.0830591007254419,1.99735761443364,0.00661823242967516,-0.0152761343078928,1
GFM-MWT,k_pdc,0.629462705897084,-0.0830741585342707,1.9973490488823,0.00661946058433936,-0.0152761337229409,1
GFM-MWT,k_pdc,0.706268772311377,-0.0830932913782618,1.99733961441696,0.0066210163211917,-0.0152761342513752,1
GFM-MWT,k_pdc,0.792446596230557,-0.0831174524098513,1.9973292754187,0.00662297571086271,-0.0152761318906703,1
GFM-MWT,k_pdc,0.889139705019461,-0.0831477636159141,1.9973180172231,0.00662542820976022,-0.0152761314790412,1
GFM-MWT,k_pdc,0.99763115748444,-0.08318551681778,1.99730585607347,0.00662847670738982,-0.0152761329436094,1
GFM-MWT,k_pdc,1.11936056928417,-0.0832321586417894,1.99729285122785,0.00663223628919741,-0.015276132639283,1
GFM-MWT,k_pdc,1.25594321575479,-0.0832892498674785,1.99727911878735,0.00663683095177832,-0.0152761321930045,1
GFM-MWT,k_pdc,1.40919146563223,-0.0833583875983722,1.99726484609909,0.00664238735320675,-0.0152761327995487,1
GFM-MWT,k_pdc,1.58113883008419,-0.0834410827369435,1.99725030448038,0.00664902500645192,-0.0152761321293257,1
GFM-MWT,k_pdc,1.77406694616788,-0.083538588441891,1.99723585684271,0.00665684258243816,-0.0152761334364131,1
GFM-MWT,k_pdc,1.99053585276749,-0.0836516843387149,1.99722195585325,0.0066659007171604,-0.0152761320952163,1
GFM-MWT,k_pdc,2.23341796075482,-0.0837804404007848,1.99720912790538,0.00667620324458996,-0.0152761333771374,1
GFM-MWT,k_pdc,2.50593616813636,-0.0839239990219254,1.99719793975245,0.00668767993630447,-0.0152761332657284,1
GFM-MWT,k_pdc,2.81170662595175,-0.0840804347845255,1.99718894786366,0.00670017549095839,-0.015276135339379,1
GFM-MWT,k_pdc,3.15478672240097,-0.0842467471886029,1.99718263610967,0.0067134491609552,-0.0152761329615328,1
GFM-MWT,k_pdc,3.53972892192069,-0.0844190291538569,1.9971793526226,0.00672718839342719,-0.0152761346549528,1
GFM-MWT,k_pdc,3.97164117362141,-0.0845928019958959,1.99717926020242,0.00674103569685899,-0.0152761338561463,1
GFM-MWT,k_pdc,4.45625469066873,-0.0847634692076782,1.99718231280734,0.00675462489111959,-0.0152761339772054,1
GFM-MWT,k_pdc,5,-0.0849267893193683,1.99718826459347,0.00676761876905615,-0.0152761341282829,1
GFM-MWT,k_pdc,5.61009227150982,-0.0850792716965467,1.99719670864606,0.00677974051461388,-0.0152761340882794,1
GFM-MWT,k_pdc,6.29462705897084,-0.0852184210469306,1.99720713484365,0.00679079299559988,-0.0152761335048002,1
GFM-MWT,k_pdc,7.06268772311377,-0.0853428069109134,1.99721899281047,0.00680066408762547,-0.0152761336121748,1
GFM-MWT,k_pdc,7.92446596230557,-0.0854519816846225,1.99723174748873,0.00680931994928007,-0.015276134700039,1
GFM-MWT,k_pdc,8.89139705019461,-0.0855462985809912,1.9972449196746,0.00681679037291825,-0.0152761343094068,1
GFM-MWT,k_pdc,9.9763115748444,-0.0856266881658942,1.99725810931835,0.00682315089300786,-0.0152761342108188,1
GFM-MWT,k_pdc,11.1936056928417,-0.0856944386305735,1.99727100360342,0.00682850524512097,-0.0152761351796486,1
GFM-MWT,k_pdc,12.5594321575479,-0.085751010116202,1.99728337385556,0.00683297057796279,-0.0152761331907762,1
GFM-MWT,k_pdc,14.0919146563223,-0.085797894879698,1.99729506567174,0.006836666342811,-0.0152761345261351,1
GFM-MWT,k_pdc,15.8113883008419,-0.0858365213313693,1.99730598606958,0.00683970669012942,-0.015276136153757,1
GFM-MWT,k_pdc,17.7406694616788,-0.0858681976194489,1.99731609015294,0.0068421960197979,-0.0152761331361297,1
GFM-MWT,k_pdc,19.9053585276749,-0.0858940845795348,1.99732536887019,0.00684422686789505,-0.0152761326909135,1
GFM-MWT,k_pdc,22.3341796075482,-0.085915187501066,1.99733383867516,0.00684587928654032,-0.0152761343308413,1
GFM-MWT,k_pdc,25.0593616813636,-0.0859323613337883,1.99734153317936,0.00684722128787742,-0.0152761349029451,1
GFM-MWT,k_pdc,28.1170662595175,-0.0859463236316205,1.99734849670791,0.00684830989801975,-0.0152761331882818,1
GFM-MWT,k_pdc,31.5478672240097,-0.0859576706353168,1.99735477951678,0.00684919245533075,-0.0152761335710724,1
GFM-MWT,k_pdc,35.3972892192069,-0.0859668931252995,1.99736043437582,0.00684990788562979,-0.0152761345407918,1
GFM-MWT,k_pdc,39.7164117362141,-0.0859743929210487,1.99736551416768,0.00685048802535284,-0.0152761346844189,1
GFM-MWT,k_pdc,44.5625469066873,-0.085980497494447,1.99737007029546,0.00685095879159455,-0.0152761346907362,1
GFM-MWT,k_pdc,50,-0.0859854726537831,1.99737415167748,0.00685134119635505,-0.0152761332520494,1
GFM-MWT+AD,k_pdc,0.005,-0.186631304381804,1.98589811609374,0.0149554362365416,0.36813577753141,0
GFM-MWT+AD,k_pdc,0.00561009227150982,-0.186632662572917,1.98589830628963,0.0149555436169064,0.358565529290906,0
GFM-MWT+AD,k_pdc,0.00629462705897083,-0.186634187420731,1.98589851954525,0.0149556641754374,0.347827272540767,0
GFM-MWT+AD,k_pdc,0.00706268772311377,-0.186635898797467,1.98589875880265,0.0149557994820504,0.335778420939496,0
GFM-MWT+AD,k_pdc,0.00792446596230557,-0.186637816980593,1.98589902757548,0.0149559511348207,0.322258972396342,0
GFM-MWT+AD,k_pdc,0.00889139705019461,-0.186639966483513,1.98589932960128,0.0149561210694993,0.307089379524768,0
GFM-MWT+AD,k_pdc,0.00997631157484439,-0.186642380212829,1.98589966821652,0.014956311897279,0.290068159012006,0
GFM-MWT+AD,k_pdc,0.0111936056928417,-0.18664508579871,1.98590004861285,0.0149565257926536,0.27096920779642,0
GFM-MWT+AD,k_pdc,0.0125594321575479,-0.186648119865892,1.98590047571186,0.0149567656527485,0.24953878993907,0
GFM-MWT+AD,k_pdc,0.0140919146563223,-0.186651521976487,1.98590095537968,0.0149570346028982,0.225492153454194,0
GFM-MWT+AD,k_pdc,0.0158113883008419,-0.186655333431374,1.98590149457425,0.0149573358995066,0.198509731338509,0
GFM-MWT+AD,k_pdc,0.0177406694616788,-0.186659610312507,1.98590209958417,0.014957673988198,0.168232875374437,0
GFM-MWT+AD,k_pdc,0.0199053585276749,-0.186664400677946,1.98590277989062,0.0149580526477002,0.134259064587202,0
GFM-MWT+AD,k_pdc,0.0223341796075482,-0.186669772206855,1.98590354386039,0.0149584772370647,0.0961365231672473,0
GFM-MWT+AD,k_pdc,0.0250593616813636,-0.186675790716182,1.98590440266205,0.0149589529450241,0.0533581741581668,0
GFM-MWT+AD,k_pdc,0.0281170662595175,-0.186682534699526,1.98590536782047,0.0149594859731883,0.00535484590709778,0
GFM-MWT+AD,k_pdc,0.0315478672240097,-0.186690090013233,1.98590645288056,0.0149600830977791,-0.0153628878692556,1
GFM-MWT+AD,k_pdc,0.0353972892192069,-0.186698550103459,1.98590767342802,0.0149607516876538,-0.0153628887435972,1
GFM-MWT+AD,k_pdc,0.0397164117362141,-0.186708022004077,1.98590904656528,0.0149615001887596,-0.0153628915206871,1
GFM-MWT+AD,k_pdc,0.0445625469066873,-0.186718628325722,1.98591059109072,0.0149623382821184,-0.0153628892917479,1
GFM-MWT+AD,k_pdc,0.05,-0.186730496766632,1.98591232979,0.0149632760262019,-0.0153628905692083,1
GFM-MWT+AD,k_pdc,0.0561009227150982,-0.186743775893158,1.9859142872428,0.0149643251376792,-0.0153628887592347,1
GFM-MWT+AD,k_pdc,0.0629462705897084,-0.186758622819471,1.98591649263676,0.0149654979831393,-0.0153628915383394,1
GFM-MWT+AD,k_pdc,0.0706268772311377,-0.186775221907756,1.98591897736131,0.014966809095336,-0.0153628892905691,1
GFM-MWT+AD,k_pdc,0.0792446596230557,-0.18679376616262,1.9859217789177,0.0149682736530813,-0.0153628892950205,1
GFM-MWT+AD,k_pdc,0.0889139705019461,-0.186814471883078,1.98592493929101,0.0149699086672766,-0.0153628913753469,1
GFM-MWT+AD,k_pdc,0.099763115748444,-0.186837579384647,1.98592850581644,0.0149717330321379,-0.0153628885372751,1
GFM-MWT+AD,k_pdc,0.111936056928417,-0.186863340906791,1.9859325343033,0.0149737665327424,-0.0153628905651391,1
GFM-MWT+AD,k_pdc,0.125594321575479,-0.18689204198551,1.98593708665353,0.0149760315750777,-0.0153628893076524,1
GFM-MWT+AD,k_pdc,0.140919146563223,-0.186923982336488,1.98594223519073,0.0149785516216898,-0.0153628886211492,1
GFM-MWT+AD,k_pdc,0.158113883008419,-0.186959483162233,1.98594806283895,0.0149813517755036,-0.015362891287147,1
GFM-MWT+AD,k_pdc,0.177406694616788,-0.186998892785447,1.98595466357819,0.0149844592274102,-0.0153628893141658,1
GFM-MWT+AD,k_pdc,0.199053585276749,-0.187042564322384,1.98596214742565,0.0149879014296749,-0.015362889596258,1
GFM-MWT+AD,k_pdc,0.223341796075482,-0.187090868823193,1.98597063974031,0.0149917071534653,-0.0153628898619615,1
GFM-MWT+AD,k_pdc,0.250593616813636,-0.187144176675298,1.98598028529857,0.0149959049677454,-0.015362889012321,1
GFM-MWT+AD,k_pdc,0.281170662595175,-0.187202846126752,1.98599125120091,0.0150005222972927,-0.0153628896057877,1
GFM-MWT+AD,k_pdc,0.315478672240097,-0.187267210751526,1.98600372929628,0.0150055843994885,-0.0153628905355185,1
GFM-MWT+AD,k_pdc,0.353972892192069,-0.18733755229169,1.9860179401048,0.0150111121582161,-0.0153628887892098,1
GFM-MWT+AD,k_pdc,0.397164117362141,-0.187414063628411,1.9860341373346,0.0150171190824211,-0.0153628895854779,1
GFM-MWT+AD,k_pdc,0.445625469066873,-0.187496815326409,1.98605260976179,0.0150236086108786,-0.0153628888503241,1
GFM-MWT+AD,k_pdc,0.5,-0.187585687267205,1.98607368633412,0.015030568595997,-0.01536289134685,1
GFM-MWT+AD,k_pdc,0.561009227150982,-0.18768030669546,1.98609773641801,0.0150379663384737,-0.0153628889855838,1
GFM-MWT+AD,k_pdc,0.629462705897084,-0.187779939212878,1.98612517290962,0.0150457398317287,-0.0153628891818212,1
GFM-MWT+AD,k_pdc,0.706268772311377,-0.187883387065736,1.98615644732999,0.0150537896526148,-0.0153628890928378,1
GFM-MWT+AD,k_pdc,0.792446596230557,-0.187988842003105,1.98619204397949,0.0150619672222014,-0.0153628896740286,1
GFM-MWT+AD,k_pdc,0.889139705019461,-0.18809372949094,1.9862324651695,0.0150700624450136,-0.0153628896842874,1
GFM-MWT+AD,k_pdc,0.99763115748444,-0.188194535763339,1.98627820766195,0.0150777900447844,-0.015362890063758,1
GFM-MWT+AD,k_pdc,1.11936056928417,-0.1882866454844,1.9863297253843,0.0150847768604233,-0.0153628890976891,1
GFM-MWT+AD,k_pdc,1.25594321575479,-0.188364206462873,1.98638737804211,0.0150905514233317,-0.0153628898330814,1
GFM-MWT+AD,k_pdc,1.40919146563223,-0.188420090010793,1.98645136042234,0.0150945413497175,-0.0153628891761666,1
GFM-MWT+AD,k_pdc,1.58113883008419,-0.188445976727839,1.98652161905435,0.0150960808802459,-0.0153628894598167,1
GFM-MWT+AD,k_pdc,1.77406694616788,-0.188432670266859,1.98659775788936,0.0150944367621432,-0.0153628892993567,1
GFM-MWT+AD,k_pdc,1.99053585276749,-0.188370677851947,1.98667895070463,0.0150888554328257,-0.015362890160738,1
GFM-MWT+AD,k_pdc,2.23341796075482,-0.188251090324169,1.98676387998109,0.0150786339639753,-0.0153628884281372,1
GFM-MWT+AD,k_pdc,2.50593616813636,-0.188066709691011,1.98685073037325,0.0150632103695363,-0.0153628893704184,1
GFM-MWT+AD,k_pdc,2.81170662595175,-0.187813286168899,1.98693725832129,0.0150422620522585,-0.0153628901958948,1
GFM-MWT+AD,k_pdc,3.15478672240097,-0.187490590034571,1.98702095358795,0.0150157902794808,-0.0153628899284078,1
GFM-MWT+AD,k_pdc,3.53972892192069,-0.187103039060131,1.98709927771238,0.0149841684716171,-0.0153628910042794,1
