Model,Scan,XParameter,YParameter,XFactor,YFactor,XValue,YValue,MaxReal,Sigma,FrequencyHz,DampingRatio,Stable
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,0.0857695898590894,27415.9684904256,1.34726556701362e-07,1718.24854824347,0.114254188892165,1.99939828179339,-0.00909441960156903,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,0.116591440117983,27415.9684904256,1.83141405873055e-07,1718.24854824348,0.11424008795235,1.99940075411624,-0.00909328604274346,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,0.158489319246111,27415.9684904256,2.48954440508015e-07,1718.2485482432,0.114229890096713,1.99940259966731,-0.00909246598850127,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,0.215443469003188,27415.9684904256,3.38417809742158e-07,1718.24854824324,0.11422248496917,1.99940397153328,-0.00909187036643441,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,0.292864456462524,27415.9684904256,4.60030412460116e-07,1718.24854824358,0.114217090605011,1.99940498829669,-0.00909143639893055,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,0.398107170553497,27415.9684904256,6.25345281176143e-07,1718.24854824376,0.114213151343683,1.99940574031163,-0.00909111944899664,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,0.541169526546464,27415.9684904256,8.50067104472518e-07,1718.24854824321,0.114210269299629,1.99940629569239,-0.00909088753849835,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,0.735642254459641,27415.9684904256,1.15554415114032e-06,1718.24854824312,0.114208157762869,1.99940670541782,-0.00909071761593421,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,1,27415.9684904256,1.5707963267949e-06,1718.2485482432,0.114206609111336,1.99940700745635,-0.00909059298372406,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,1.35935639087853,27415.9684904256,2.13527202559716e-06,1718.24854824313,0.114205472396501,1.9994072299865,-0.0090905014995477,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,1.84784979742229,27415.9684904256,2.90259567425963e-06,1718.24854824365,0.114204637560086,1.99940739387146,-0.00909043430886584,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,2.51188643150958,27415.9684904256,3.94566197994119e-06,1718.24854824329,0.114204024166727,1.99940751453054,-0.00909038493962193,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,3.4145488738336,27415.9684904256,5.36356082867947e-06,1718.24854824323,0.114203573330983,1.99940760334579,-0.00909034865330314,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,4.64158883361278,27415.9684904256,7.29099069033116e-06,1718.24854824318,0.114203241897511,1.99940766871058,-0.00909032197696418,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,6.30957344480193,27415.9684904256,9.9110547907375e-06,1718.24854824365,0.114202998200806,1.9994077168112,-0.0090903023621845,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,8.57695898590894,27415.9684904256,1.34726556701362e-05,1718.24854824337,0.11420281898921,1.99940775220456,-0.00909028793762013,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,11.6591440117983,27415.9684904256,1.83141405873055e-05,1718.24854824275,0.114202687189161,1.99940777824601,-0.00909027732911182,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,15.8489319246111,27415.9684904256,2.48954440508015e-05,1718.24854824314,0.114202590250635,1.99940779740578,-0.00909026952655819,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,21.5443469003188,27415.9684904256,3.38417809742158e-05,1718.24854824336,0.114202518948389,1.99940781150189,-0.00909026378744631,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,29.2864456462524,27415.9684904256,4.60030412460116e-05,1718.24854824307,0.114202466501223,1.999407821872,-0.00909025956597119,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,39.8107170553497,27415.9684904256,6.25345281176143e-05,1718.24854824327,0.114202427922647,1.99940782950122,-0.00909025646077385,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,54.1169526546464,27415.9684904256,8.50067104472519e-05,1718.24854824313,0.114202399542664,1.99940783511373,-0.00909025417646269,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,73.5642254459641,27415.9684904256,0.000115554415114032,1718.24854824293,0.114202378666896,1.99940783924286,-0.00909025249616432,0
GFM-MWT+AD,h_mp,h,mp,54.1169526546464,100,27415.9684904256,0.00015707963267949,1718.24854824315,0.114202363311017,1.99940784228031,-0.00909025126016337,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.01,37268.0719795843,1.5707963267949e-08,1718.24854820902,0.114962404329678,1.99943222979651,-0.00915063216241367,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.0135935639087853,37268.0719795843,2.13527202559716e-08,1718.24854820913,0.114881195366262,1.99943967841061,-0.00914413467227478,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.0184784979742229,37268.0719795843,2.90259567425963e-08,1718.24854820906,0.114824082547089,1.99944615611283,-0.00913955946727752,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.0251188643150958,37268.0719795843,3.94566197994119e-08,1718.24854820913,0.114783946314824,1.99945143899574,-0.00913634090505468,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.034145488738336,37268.0719795843,5.36356082867947e-08,1718.248548209,0.114755611949898,1.99945559192973,-0.00913406682143636,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.0464158883361278,37268.0719795843,7.29099069033116e-08,1718.2485482092,0.114735479146124,1.99945878463931,-0.00913244988672701,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.0630957344480193,37268.0719795843,9.9110547907375e-08,1718.24854820913,0.114721078580772,1.99946120481003,-0.00913129270762512,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.0857695898590894,37268.0719795843,1.34726556701362e-07,1718.2485482088,0.114710716348412,1.99946302257614,-0.00913045968825449,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.116591440117983,37268.0719795843,1.83141405873055e-07,1718.24854820951,0.114703222361604,1.99946437948992,-0.00912985705480037,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.158489319246111,37268.0719795843,2.48954440508015e-07,1718.2485482089,0.114697780646974,1.99946538812357,-0.00912941935009108,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.215443469003188,37268.0719795843,3.38417809742158e-07,1718.24854820906,0.114693816563102,1.99946613567047,-0.0091291004405775,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.292864456462524,37268.0719795843,4.60030412460116e-07,1718.24854820877,0.114690921773062,1.99946668856544,-0.00912886752368654,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.398107170553497,37268.0719795843,6.25345281176143e-07,1718.24854820891,0.114688803884801,1.99946709688973,-0.00912869709953694,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.541169526546464,37268.0719795843,8.50067104472518e-07,1718.24854820918,0.114687252212804,1.99946739812544,-0.00912857222875354,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,0.735642254459641,37268.0719795843,1.15554415114032e-06,1718.24854820902,0.114686114178971,1.99946762018765,-0.00912848064036725,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,1,37268.0719795843,1.5707963267949e-06,1718.24854820889,0.114685278858151,1.99946778379412,-0.00912841341138968,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,1.35935639087853,37268.0719795843,2.13527202559716e-06,1718.24854820878,0.114684665375292,1.99946790428391,-0.00912836403504583,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,1.84784979742229,37268.0719795843,2.90259567425963e-06,1718.24854820913,0.114684214619673,1.99946799299355,-0.00912832775503294,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,2.51188643150958,37268.0719795843,3.94566197994119e-06,1718.24854820909,0.114683883321562,1.99946805829121,-0.00912830108936534,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,3.4145488738336,37268.0719795843,5.36356082867947e-06,1718.24854820909,0.114683639766759,1.99946810634791,-0.00912828148577908,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,4.64158883361278,37268.0719795843,7.29099069033116e-06,1718.24854820922,0.11468346068388,1.99946814171229,-0.00912826707136983,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,6.30957344480193,37268.0719795843,9.9110547907375e-06,1718.24854820901,0.114683328991281,1.99946816773362,-0.00912825647134189,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,8.57695898590894,37268.0719795843,1.34726556701362e-05,1718.24854820918,0.114683232136279,1.99946818687936,-0.00912824867537977,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,11.6591440117983,37268.0719795843,1.83141405873055e-05,1718.24854820887,0.11468316090064,1.99946820096585,-0.00912824294152447,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,15.8489319246111,37268.0719795843,2.48954440508015e-05,1718.24854820893,0.114683108504224,1.99946821132927,-0.00912823872405389,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,21.5443469003188,37268.0719795843,3.38417809742158e-05,1718.248548209,0.114683069963439,1.9994682189535,-0.00912823562183912,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,29.2864456462524,37268.0719795843,4.60030412460116e-05,1718.24854820932,0.11468304161292,1.99946822456256,-0.00912823333985349,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,39.8107170553497,37268.0719795843,6.25345281176143e-05,1718.24854820946,0.114683020757443,1.99946822868918,-0.00912823166115567,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,54.1169526546464,37268.0719795843,8.50067104472519e-05,1718.24854820917,0.114683005417816,1.99946823172476,-0.00912823042643755,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,73.5642254459641,37268.0719795843,0.000115554415114032,1718.24854820903,0.114682994132498,1.99946823395782,-0.00912822951806017,0
GFM-MWT+AD,h_mp,h,mp,73.5642254459641,100,37268.0719795843,0.00015707963267949,1718.24854820882,0.114682985831407,1.99946823560068,-0.00912822884988762,0
GFM-MWT+AD,h_mp,h,mp,100,0.01,50660.5918211689,1.5707963267949e-08,1718.24854818386,0.115182097394171,1.99949161835764,-0.00916784525786763,0
GFM-MWT+AD,h_mp,h,mp,100,0.0135935639087853,50660.5918211689,2.13527202559716e-08,1718.24854818409,0.115140113483056,1.99949638275141,-0.00916448202075239,0
GFM-MWT+AD,h_mp,h,mp,100,0.0184784979742229,50660.5918211689,2.90259567425963e-08,1718.24854818394,0.115110609765308,1.99950026801229,-0.00916211609232161,0
GFM-MWT+AD,h_mp,h,mp,100,0.0251188643150958,50660.5918211689,3.94566197994119e-08,1718.24854818389,0.115089781743312,1.99950332209752,-0.00916044445475047,0
GFM-MWT+AD,h_mp,h,mp,100,0.034145488738336,50660.5918211689,5.36356082867947e-08,1718.24854818415,0.115074982641039,1.99950566994898,-0.00915925588126975,0
GFM-MWT+AD,h_mp,h,mp,100,0.0464158883361278,50660.5918211689,7.29099069033116e-08,1718.24854818419,0.115064397211897,1.99950744965131,-0.00915840526639619,0
GFM-MWT+AD,h_mp,h,mp,100,0.0630957344480193,50660.5918211689,9.9110547907375e-08,1718.24854818353,0.115056780266485,1.99950878634705,-0.00915779293451346,0
GFM-MWT+AD,h_mp,h,mp,100,0.0857695898590894,50660.5918211689,1.34726556701362e-07,1718.24854818406,0.115051271689337,1.99950978414386,-0.00915734995400973,0
GFM-MWT+AD,h_mp,h,mp,100,0.116591440117983,50660.5918211689,1.83141405873055e-07,1718.24854818359,0.115047271671685,1.99951052582972,-0.00915702820835874,0
GFM-MWT+AD,h_mp,h,mp,100,0.158489319246111,50660.5918211689,2.48954440508015e-07,1718.24854818393,0.115044357813866,1.99951107552547,-0.00915679378619844,0
GFM-MWT+AD,h_mp,h,mp,100,0.215443469003188,50660.5918211689,3.38417809742158e-07,1718.24854818426,0.115042229956959,1.99951148208612,-0.00915662257496192,0
GFM-MWT+AD,h_mp,h,mp,100,0.292864456462524,50660.5918211689,4.60030412460116e-07,1718.24854818385,0.115040673175926,1.99951178233819,-0.00915649730073072,0
GFM-MWT+AD,h_mp,h,mp,100,0.398107170553497,50660.5918211689,6.25345281176143e-07,1718.24854818391,0.115039532597963,1.99951200384485,-0.0091564055114107,0
GFM-MWT+AD,h_mp,h,mp,100,0.541169526546464,50660.5918211689,8.50067104472518e-07,1718.24854818405,0.115038696069574,1.99951216713294,-0.00915633818704324,0
GFM-MWT+AD,h_mp,h,mp,100,0.735642254459641,50660.5918211689,1.15554415114032e-06,1718.24854818351,0.115038082056893,1.99951228743688,-0.00915628876883456,0
GFM-MWT+AD,h_mp,h,mp,100,1,50660.5918211689,1.5707963267949e-06,1718.24854818385,0.115037631107754,1.99951237603592,-0.00915625247352054,0
GFM-MWT+AD,h_mp,h,mp,100,1.35935639087853,50660.5918211689,2.13527202559716e-06,1718.24854818362,0.115037299773526,1.99951244126616,-0.00915622580498772,0
GFM-MWT+AD,h_mp,h,mp,100,1.84784979742229,50660.5918211689,2.90259567425963e-06,1718.248548184,0.115037056249243,1.99951248928105,-0.00915620620380093,0
GFM-MWT+AD,h_mp,h,mp,100,2.51188643150958,50660.5918211689,3.94566197994119e-06,1718.248548184,0.115036877221304,1.99951252461834,-0.00915619179372524,0
GFM-MWT+AD,h_mp,h,mp,100,3.4145488738336,50660.5918211689,5.36356082867947e-06,1718.24854818416,0.115036745582987,1.99951255062251,-0.00915618119797608,0
GFM-MWT+AD,h_mp,h,mp,100,4.64158883361278,50660.5918211689,7.29099069033116e-06,1718.24854818392,0.11503664878127,1.99951256975662,-0.00915617340621955,0
GFM-MWT+AD,h_mp,h,mp,100,6.30957344480193,50660.5918211689,9.9110547907375e-06,1718.24854818397,0.115036577586767,1.99951258383494,-0.00915616767561043,0
GFM-MWT+AD,h_mp,h,mp,100,8.57695898590894,50660.5918211689,1.34726556701362e-05,1718.24854818387,0.115036525223788,1.99951259419281,-0.00915616346077862,0
GFM-MWT+AD,h_mp,h,mp,100,11.6591440117983,50660.5918211689,1.83141405873055e-05,1718.24854818373,0.115036486709526,1.99951260181351,-0.0091561603606557,0
GFM-MWT+AD,h_mp,h,mp,100,15.8489319246111,50660.5918211689,2.48954440508015e-05,1718.24854818385,0.115036458379017,1.99951260741985,-0.00915615808024905,0
GFM-MWT+AD,h_mp,h,mp,100,21.5443469003188,50660.5918211689,3.38417809742158e-05,1718.24854818391,0.115036437539246,1.99951261154423,-0.00915615640279237,0
GFM-MWT+AD,h_mp,h,mp,100,29.2864456462524,50660.5918211689,4.60030412460116e-05,1718.24854818386,0.115036422210734,1.99951261457852,-0.00915615516895075,0
GFM-MWT+AD,h_mp,h,mp,100,39.8107170553497,50660.5918211689,6.25345281176143e-05,1718.24854818379,0.115036410933855,1.99951261681068,-0.00915615426123879,0
GFM-MWT+AD,h_mp,h,mp,100,54.1169526546464,50660.5918211689,8.50067104472519e-05,1718.24854818417,0.115036402640006,1.99951261845291,-0.00915615359363789,0
GFM-MWT+AD,h_mp,h,mp,100,73.5642254459641,50660.5918211689,0.000115554415114032,1718.24854818384,0.11503639653734,1.99951261966071,-0.00915615310241558,0
GFM-MWT+AD,h_mp,h,mp,100,100,50660.5918211689,0.00015707963267949,1718.24854818375,0.115036392048753,1.99951262054926,-0.00915615274111459,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.01,0.005,0.5,1718.24855511372,0.525154123687585,1.96024781554882,-0.0425992074975896,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.0135935639087853,0.005,0.679678195439263,1718.24855511342,0.386487392394911,1.98817873831092,-0.0309237593714692,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.0184784979742229,0.005,0.923924898711145,1718.24855511377,0.290628479482904,1.99619928523619,-0.0231652956039432,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.0251188643150958,0.005,1.25594321575479,1718.24855511356,0.235638521741267,1.99875859868121,-0.0187598620938375,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.034145488738336,0.005,1.7072744369168,1718.24855511359,0.202625500792334,1.99972881008046,-0.0161245151153407,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.0464158883361278,0.005,2.32079441680639,1718.24855511361,0.18166357432976,2.00014616793541,-0.0144537614554992,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.0630957344480193,0.005,3.15478672240097,1718.24855511379,0.167779655190254,2.00034230025099,-0.013348006758991,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.0857695898590894,0.005,4.28847949295447,1718.2485551135,0.158304732716183,2.00044064164979,-0.0125937166739597,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.116591440117983,0.005,5.82957200589916,1718.24855511364,0.151700985088664,2.00049251731533,-0.0120681298307426,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.158489319246111,0.005,7.92446596230557,1718.24855511343,0.147029038493468,2.00052107001009,-0.0116963514700276,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.215443469003188,0.005,10.7721734501594,1718.24855511351,0.143688260039317,2.00053738876666,-0.0114305300921947,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.292864456462524,0.005,14.6432228231262,1718.24855511381,0.141280908295257,2.00054704437159,-0.0112389932578794,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.398107170553497,0.005,19.9053585276749,1718.24855511394,0.139536490859428,2.00055294559529,-0.0111002081191436,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.541169526546464,0.005,27.0584763273232,1718.24855511432,0.138267321944319,2.00055666269094,-0.0109992368382873,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,0.735642254459641,0.005,36.7821127229821,1718.24855511325,0.137341195551296,2.00055906950448,-0.0109255586869195,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,1,0.005,50,1718.24855511395,0.136663931750643,2.00056066666813,-0.0108716797284312,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,1.35935639087853,0.005,67.9678195439263,1718.24855511402,0.136167875201336,2.00056174930329,-0.0108322169751776,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,1.84784979742229,0.005,92.3924898711145,1718.24855511354,0.135804121694609,2.00056249638175,-0.0108032795646635,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,2.51188643150958,0.005,125.594321575479,1718.24855511415,0.135537158149925,2.00056301949261,-0.0107820421457385,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,3.4145488738336,0.005,170.72744369168,1718.24855511379,0.135341107845902,2.00056339008228,-0.0107664460704625,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,4.64158883361278,0.005,232.079441680639,1718.24855511346,0.135197068229461,2.0005636550388,-0.010754987555979,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,6.30957344480193,0.005,315.478672240097,1718.24855511362,0.135091205623399,2.00056384581826,-0.0107465660863307,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,8.57695898590894,0.005,428.847949295447,1718.24855511373,0.135013382149663,2.00056398393295,-0.0107403751669921,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,11.6591440117983,0.005,582.957200589916,1718.24855511387,0.1349561608496,2.00056408433029,-0.0107358231729344,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,15.8489319246111,0.005,792.446596230557,1718.24855511351,0.134914082097802,2.00056415753551,-0.0107324757822925,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,21.5443469003188,0.005,1077.21734501594,1718.24855511382,0.134883135660916,2.00056421103665,-0.0107300139758968,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,29.2864456462524,0.005,1464.32228231262,1718.24855511362,0.134860374733412,2.00056425020383,-0.0107282033322979,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,39.8107170553497,0.005,1990.53585276749,1718.24855511345,0.134843633317639,2.00056427891437,-0.0107268715444866,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,54.1169526546464,0.005,2705.84763273232,1718.24855511357,0.134831318953976,2.00056429997844,-0.0107258919311147,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,73.5642254459641,0.005,3678.21127229821,1718.24855511368,0.134822260724142,2.00056431544472,-0.0107251713448514,0
GFM-MWT,dvc,k_pdc,k_idc,0.01,100,0.005,5000,1718.24855511381,0.134815597493986,2.00056432680564,-0.0107246412819738,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.01,0.00679678195439263,0.5,1718.24855511358,0.483465096153318,1.9582525881729,-0.0392628248076086,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.0135935639087853,0.00679678195439263,0.679678195439263,1718.24855511357,0.376150267922556,1.98624331935756,-0.0301267220810939,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.0184784979742229,0.00679678195439263,0.923924898711145,1718.24855511383,0.288234689206397,1.99532499588877,-0.0229846549159217,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.0251188643150958,0.00679678195439263,1.25594321575479,1718.24855511315,0.234992165184443,1.99837543447839,-0.0187120076768909,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.034145488738336,0.00679678195439263,1.7072744369168,1718.24855511372,0.202425176986602,1.99955268650868,-0.0161099964021824,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.0464158883361278,0.00679678195439263,2.32079441680639,1718.24855511356,0.181594871910031,2.0000615358749,-0.014448907650649,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.0630957344480193,0.00679678195439263,3.15478672240097,1718.24855511379,0.167754244577267,2.00030026008205,-0.0133462659745754,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.0857695898590894,0.00679678195439263,4.28847949295447,1718.24855511358,0.15829475885077,2.00041925467261,-0.012593057955267,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.116591440117983,0.00679678195439263,5.82957200589916,1718.24855511343,0.151696872125271,2.00048145007592,-0.0120678694364117,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.158489319246111,0.00679678195439263,7.92446596230557,1718.24855511385,0.147027268263029,2.00051527248848,-0.0116962445563033,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.215443469003188,0.00679678195439263,10.7721734501594,1718.24855511353,0.143687468676511,2.00053432485489,-0.0114304846508053,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.292864456462524,0.00679678195439263,14.6432228231262,1718.24855511354,0.141280542343725,2.00054541475479,-0.0112389733038103,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.398107170553497,0.00679678195439263,19.9053585276749,1718.24855511388,0.139536316511731,2.00055207480763,-0.0111001990824199,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.541169526546464,0.00679678195439263,27.0584763273232,1718.24855511381,0.138267236718922,2.00055619580621,-0.010999232626045,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,0.735642254459641,0.00679678195439263,36.7821127229821,1718.24855511337,0.13734115297658,2.00055881855742,-0.0109255566708059,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,1,0.00679678195439263,50,1718.2485551138,0.136663910094072,2.000560531541,-0.0108716787400812,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,1.35935639087853,0.00679678195439263,67.9678195439263,1718.24855511409,0.136167864024373,2.00056167644477,-0.0108322164806019,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,1.84784979742229,0.00679678195439263,92.3924898711145,1718.24855511383,0.135804115862901,2.00056245705954,-0.0108032793131225,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,2.51188643150958,0.00679678195439263,125.594321575479,1718.2485551139,0.135537155075795,2.00056299825457,-0.0107820420156677,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,3.4145488738336,0.00679678195439263,170.72744369168,1718.24855511376,0.135341106216084,2.00056337860567,-0.0107664460025814,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,4.64158883361278,0.00679678195439263,232.079441680639,1718.24855511379,0.135197067360801,2.00056364883465,-0.0107549875202342,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,6.30957344480193,0.00679678195439263,315.478672240097,1718.24855511343,0.135091205159582,2.00056384246349,-0.0107465660674571,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,8.57695898590894,0.00679678195439263,428.847949295447,1718.24855511377,0.135013381895602,2.00056398211808,-0.0107403751565261,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,11.6591440117983,0.00679678195439263,582.957200589916,1718.24855511408,0.134956160709599,2.00056408334833,-0.0107358231670676,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,15.8489319246111,0.00679678195439263,792.446596230557,1718.24855511368,0.134914082030105,2.00056415700487,-0.0107324757797542,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,21.5443469003188,0.00679678195439263,1077.21734501594,1718.24855511359,0.134883135619709,2.00056421074922,-0.0107300139741606,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,29.2864456462524,0.00679678195439263,1464.32228231262,1718.24855511336,0.13486037471337,2.00056425004843,-0.010728203331537,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,39.8107170553497,0.00679678195439263,1990.53585276749,1718.24855511368,0.13484363330384,2.00056427883004,-0.0107268715438412,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,54.1169526546464,0.00679678195439263,2705.84763273232,1718.24855511346,0.134831318947702,2.00056429993285,-0.0107258919308602,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,73.5642254459641,0.00679678195439263,3678.21127229821,1718.24855511345,0.134822260720574,2.00056431542005,-0.0107251713446999,0
GFM-MWT,dvc,k_pdc,k_idc,0.0135935639087853,100,0.00679678195439263,5000,1718.24855511361,0.134815597494446,2.00056432679248,-0.0107246412820809,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.01,0.00923924898711145,0.5,1718.24855511338,0.432095657486424,1.95702224347023,-0.0351185273582493,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.0135935639087853,0.00923924898711145,0.679678195439263,1718.24855511346,0.361107415712561,1.9840425758084,-0.0289549900879706,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.0184784979742229,0.00923924898711145,0.923924898711145,1718.24855511359,0.284447375052678,1.99421100230966,-0.0226954645198547,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.0251188643150958,0.00923924898711145,1.25594321575479,1718.24855511313,0.233939154271679,1.99786828234823,-0.0186329145160011,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.034145488738336,0.00923924898711145,1.7072744369168,1718.24855511299,0.202096341281216,1.99931616503077,-0.0160857350506767,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.0464158883361278,0.00923924898711145,2.32079441680639,1718.24855511332,0.181482354749772,1.99994717597327,-0.0144407824226435,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.0630957344480193,0.00923924898711145,3.15478672240097,1718.24855511366,0.167712959044524,2.00024328977628,-0.0133433619098412,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.0857695898590894,0.00923924898711145,4.28847949295447,1718.24855511362,0.158278745532484,2.0003902312863,-0.0125919668894756,0
GFM-MWT,dvc,k_pdc,k_idc,0.0184784979742229,0.116591440117983,0.00923924898711145,5.82957200589916,1718.24855511329,0.151690365539364,2.0004664201641,-0.0120674425477121,0
