Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
SCR,2.31093622731136,GFM-GWT,1408.62888410507,2117.08299629645,1408.62888410507,-0.621314052137623,12.5513997822843,1.99761731807308,0.0494410363185827,0
SCR,2.49544328727582,GFM-GWT,1400.49203820753,2123.16683722678,1400.49203820753,-0.621314052137628,12.5513997822843,1.99761731807308,0.0494410363185833,0
SCR,2.69468154352965,GFM-GWT,1391.79801661383,2129.55056522129,1391.79801661383,-0.621314052137622,12.5513997822843,1.99761731807308,0.0494410363185827,0
SCR,2.90982714697003,GFM-GWT,1382.52157531122,2136.23722400834,1382.52157531122,-0.621314052137627,12.5513997822843,1.99761731807308,0.0494410363185831,0
SCR,3.1421501533547,GFM-GWT,1372.6385549625,2143.22817335388,1372.6385549625,-0.62131405213762,12.5513997822843,1.99761731807308,0.0494410363185825,0
SCR,3.39302202074363,GFM-GWT,1362.12634847775,2150.5229879831,1362.12634847775,-0.621314052137647,12.5513997822843,1.99761731807308,0.0494410363185848,0
SCR,3.6639237055428,GFM-GWT,1350.96439161376,2158.11933403504,1350.96439161376,-0.62131405213762,12.5513997822843,1.99761731807308,0.0494410363185825,0
SCR,3.95645440494263,GFM-GWT,1339.13467869781,2166.01284729508,1339.13467869781,-0.621314052137687,12.5513997822843,1.99761731807308,0.0494410363185878,0
SCR,4.27234099736006,GFM-GWT,1326.6222972797,2174.19702479465,1326.6222972797,-0.621314052137599,12.5513997822843,1.99761731807308,0.0494410363185808,0
SCR,4.61344823661333,GFM-GWT,1313.41597158586,2182.66313726385,1313.41597158586,-0.621314052137641,12.5513997822843,1.99761731807309,0.0494410363185841,0
SCR,4.98178976000797,GFM-GWT,1299.50860168516,2191.40016827252,1299.50860168516,-0.62131405213762,12.5513997822843,1.99761731807308,0.0494410363185825,0
SCR,5.37953997531769,GFM-GWT,1284.89778305517,2200.39478490091,1284.89778305517,-0.62131405213762,12.5513997822843,1.99761731807308,0.0494410363185825,0
SCR,5.80904689683146,GFM-GWT,1269.58628956144,2209.63134394047,1269.58628956144,-0.621314052137644,12.5513997822843,1.99761731807309,0.0494410363185843,0
SCR,6.27284600624134,GFM-GWT,1253.58250184989,2219.09193671365,1253.58250184989,-0.621314052137687,12.5513997822843,1.99761731807308,0.0494410363185877,0
SCR,6.773675220195,GFM-GWT,1236.90076288259,2228.7564745779,1236.90076288259,-0.621314052137552,12.5513997822843,1.99761731807308,0.0494410363185771,0
SCR,7.31449105287003,GFM-GWT,1219.56164296477,2238.60281600669,1219.56164296477,-0.62131405213763,12.5513997822843,1.99761731807308,0.0494410363185832,0
