Stage,Index,CurrentScale,VoltageScale,Kpi,Kii,Kpv,Kiv,BetaV,BetaI,Kdamp,ZetaDamp,AlphaLead,TLeadDamp,MaxReal,DominantSigma,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
stage1,1632,0.00177827941003892,0.0749894209332456,0.000355655882007785,0.000592759803346308,0.00824883630265701,19.7972071263768,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.716817862662,832.716817862662,2247.06602019784,0.0168097189837251,1.98436762184256,-0.00134821159513912,0
stage1,2457,0.00237137370566166,0.749894209332456,0.000474274741132331,0.000790457901887218,0.0824883630265701,197.972071263768,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.71843638636,832.71843638636,2247.01414581887,0.0167287830253338,1.98435045949907,-0.00134173179999561,0
stage1,1607,0.00177827941003892,0.0562341325190349,0.000355655882007785,0.000592759803346308,0.00618575457709384,14.8458109850252,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.71938932769,832.71938932769,2247.06617594516,0.0168115388711217,1.98436801985638,-0.00134835728720655,0
stage1,1582,0.00177827941003892,0.0421696503428582,0.000355655882007785,0.000592759803346308,0.0046386615377144,11.1327876905146,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.72131765281,832.72131765281,2247.06629273895,0.0168129040420197,1.98436831821971,-0.00134846657679881,0
stage1,1785,0.00177827941003892,0.421696503428582,0.000355655882007785,0.000592759803346308,0.046386615377144,111.327876905146,0.2,1,-5000000,0.2,0.3,0.0795774715459477,832.721426972215,832.721426972215,2247.05013262588,0.0167525299694404,1.98435231361479,-0.0013436351644184,0
stage1,1708,0.00177827941003892,0.177827941003892,0.000355655882007785,0.000592759803346308,0.0195610735104281,46.9465764250276,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.722271707145,832.722271707145,2247.0602880727,0.0167907333769117,1.98436246317766,-0.0013466923716911,0
stage1,1557,0.00177827941003892,0.0316227766016838,0.000355655882007785,0.000592759803346308,0.00347850542618522,8.34841302284452,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.722763691222,832.722763691222,2247.06638032186,0.0168139279919028,1.98436854189384,-0.00134854854978965,0
stage1,1759,0.00177827941003892,0.316227766016838,0.000355655882007785,0.000592759803346308,0.0347850542618522,83.4841302284452,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,832.72285065851,832.72285065851,2247.05426060547,0.016768501826913,1.98435654489061,-0.00134491331571766,0
stage1,1532,0.00177827941003892,0.0237137370566166,0.000355655882007785,0.000592759803346308,0.00260851107622782,6.26042658294677,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.723848066394,832.723848066394,2247.06644599975,0.0168146959912443,1.9843687095923,-0.00134861003252134,0
stage1,1507,0.00177827941003892,0.0177827941003892,0.000355655882007785,0.000592759803346308,0.00195610735104282,4.69465764250276,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.724661233546,832.724661233546,2247.06649525115,0.0168152720209704,1.98436883533764,-0.00134865614700642,0
stage1,2484,0.00237137370566166,1,0.000474274741132331,0.000790457901887218,0.11,264,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,832.724875511107,832.724875511107,2246.99836584836,0.0166736429314831,1.98433522345109,-0.0013373195655496,0
stage1,1482,0.00177827941003892,0.0133352143216332,0.000355655882007785,0.000592759803346308,0.00146687357537966,3.52049658091118,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.725271021999,832.725271021999,2247.06653218447,0.0168157039806052,1.98436892961318,-0.00134869072786355,0
stage1,1457,0.00177827941003892,0.01,0.000355655882007785,0.000592759803346308,0.0011,2.64,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.725728299124,832.725728299124,2247.06655988061,0.0168160279782847,1.98436900031298,-0.00134871666575089,0
stage1,1432,0.00177827941003892,0.00749894209332456,0.000355655882007785,0.000592759803346308,0.000824883630265701,1.97972071263768,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.726071208584,832.726071208584,2247.06658064973,0.0168162708999285,1.98436905331582,-0.00134873611303523,0
stage1,1407,0.00177827941003892,0.00562341325190349,0.000355655882007785,0.000592759803346308,0.000618575457709384,1.48458109850252,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.726328353591,832.726328353591,2247.06659622437,0.0168164531324051,1.98436909307285,-0.00134875070180238,0
stage1,1382,0.00177827941003892,0.00421696503428582,0.000355655882007785,0.000592759803346308,0.00046386615377144,1.11327876905146,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.726521185568,832.726521185568,2247.06660790368,0.0168165898000972,1.98436912288837,-0.00134876164284432,0
stage1,1357,0.00177827941003892,0.00316227766016838,0.000355655882007785,0.000592759803346308,0.000347850542618522,0.834841302284452,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.726665789418,832.726665789418,2247.06661666189,0.0168166922413666,1.98436914523515,-0.00134876984386353,0
stage1,1332,0.00177827941003892,0.00237137370566166,0.000355655882007785,0.000592759803346308,0.000260851107622782,0.626042658294677,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.726774226398,832.726774226398,2247.06662322964,0.0168167690834953,1.98436916199682,-0.00134877599552315,0
stage1,1307,0.00177827941003892,0.00177827941003892,0.000355655882007785,0.000592759803346308,0.000195610735104282,0.469465764250276,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.72685554354,832.72685554354,2247.06662815485,0.0168168266932107,1.98436917456238,-0.00134878060751671,0
stage1,1282,0.00177827941003892,0.00133352143216332,0.000355655882007785,0.000592759803346308,0.000146687357537966,0.352049658091118,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.726916522668,832.726916522668,2247.06663184821,0.0168168698993803,1.98436918398747,-0.00134878406642164,0
stage1,1257,0.00177827941003892,0.001,0.000355655882007785,0.000592759803346308,0.00011,0.264,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.726962249739,832.726962249739,2247.0666346178,0.0168169023077065,1.98436919105615,-0.00134878666089708,0
stage1,1683,0.00177827941003892,0.133352143216332,0.000355655882007785,0.000592759803346308,0.0146687357537966,35.2049658091118,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.728369577294,832.728369577294,2247.06065742565,0.0167950323940803,1.98436340982008,-0.00134703652898298,0
stage1,1658,0.00177827941003892,0.1,0.000355655882007785,0.000592759803346308,0.011,26.4,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.732942324458,832.732942324458,2247.06093440025,0.0167982586453388,1.9843641190862,-0.00134729480669877,0
stage1,1734,0.00177827941003892,0.237137370566166,0.000355655882007785,0.000592759803346308,0.0260851107622782,62.6042658294677,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,832.733694333484,832.733694333484,2247.05491745198,0.0167761120969508,1.98435823430123,-0.00134552254880845,0
stage1,2431,0.00237137370566166,0.562341325190349,0.000474274741132331,0.000790457901887218,0.0618575457709384,148.458109850252,0.2,0,-5000000,0.2,0.3,0.0795774715459477,832.735338624406,832.735338624406,2247.02055983146,0.0167607972386132,1.98435852530773,-0.00134429403071657,0
stage1,1760,0.00177827941003892,0.316227766016838,0.000355655882007785,0.000592759803346308,0.0347850542618522,83.4841302284452,0.2,1,-5000000,0.2,0.3,0.0795774715459477,832.735887217962,832.735887217962,2247.05100857584,0.0167626452452982,1.98435457237497,-0.0013444449273859,0
stage1,1633,0.00177827941003892,0.0749894209332456,0.000355655882007785,0.000592759803346308,0.00824883630265701,19.7972071263768,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.736371395004,832.736371395004,2247.06114210127,0.0168006794314002,1.98436465062941,-0.00134748860317384,0
stage1,1608,0.00177827941003892,0.0562341325190349,0.000355655882007785,0.000592759803346308,0.00618575457709384,14.8458109850252,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.738942832034,832.738942832034,2247.0612978547,0.016802495576092,1.98436504905055,-0.00134763399514741,0
stage1,1583,0.00177827941003892,0.0421696503428582,0.000355655882007785,0.000592759803346308,0.0046386615377144,11.1327876905146,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.740871136061,832.740871136061,2247.06141465317,0.0168038578537799,1.98436534769783,-0.00134774305277179,0
stage1,1709,0.00177827941003892,0.177827941003892,0.000355655882007785,0.000592759803346308,0.0195610735104281,46.9465764250276,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,832.741825909803,832.741825909803,2247.05541001405,0.0167818270408306,1.98435949931149,-0.00134598005512253,0
stage1,2485,0.00237137370566166,1,0.000474274741132331,0.000790457901887218,0.11,264,0.2,1,-5000000,0.2,0.3,0.0795774715459477,832.742264654292,832.742264654292,2246.99402951707,0.0166660051907739,1.98433257387623,-0.00133670876188571,0
stage1,1558,0.00177827941003892,0.0316227766016838,0.000355655882007785,0.000592759803346308,0.00347850542618522,8.34841302284452,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.74231715924,832.74231715924,2247.06150223953,0.0168048797357339,1.98436557160669,-0.00134782485995104,0
stage1,1533,0.00177827941003892,0.0237137370566166,0.000355655882007785,0.000592759803346308,0.00260851107622782,6.26042658294677,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.743401522358,832.743401522358,2247.06156792,0.0168056461427164,1.9843657394729,-0.00134788621500824,0
stage1,1508,0.00177827941003892,0.0177827941003892,0.000355655882007785,0.000592759803346308,0.00195610735104282,4.69465764250276,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.744214679818,832.744214679818,2247.06161717332,0.0168062210033406,1.98436586535012,-0.00134793223575186,0
stage1,2458,0.00237137370566166,0.749894209332456,0.000474274741132331,0.000790457901887218,0.0824883630265701,197.972071263768,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.74451775364,832.74451775364,2247.0076412343,0.0167168703203222,1.98434646185965,-0.0013407790444874,0
stage1,1483,0.00177827941003892,0.0133352143216332,0.000355655882007785,0.000592759803346308,0.00146687357537966,3.52049658091118,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.74482446178,832.74482446178,2247.06165410811,0.0168066521090225,1.98436595972945,-0.00134796674813412,0
stage1,1458,0.00177827941003892,0.01,0.000355655882007785,0.000592759803346308,0.0011,2.64,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.745281733978,832.745281733978,2247.06168180522,0.0168069753915502,1.98436603048999,-0.00134799262868669,0
stage1,1433,0.00177827941003892,0.00749894209332456,0.000355655882007785,0.000592759803346308,0.000824883630265701,1.97972071263768,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.745624638708,832.745624638708,2247.06170257527,0.0168072178423692,1.98436608355356,-0.00134801203821616,0
stage1,1408,0.00177827941003892,0.00562341325190349,0.000355655882007785,0.000592759803346308,0.000618575457709384,1.48458109850252,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.74588178188,832.74588178188,2247.06171815048,0.0168073996567319,1.98436612334095,-0.00134802659346458,0
stage1,1383,0.00177827941003892,0.00421696503428582,0.000355655882007785,0.000592759803346308,0.00046386615377144,1.11327876905146,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.746074611829,832.746074611829,2247.06172983025,0.0168075359923726,1.98436615317334,-0.00134803750789042,0
stage1,1358,0.00177827941003892,0.00316227766016838,0.000355655882007785,0.000592759803346308,0.000347850542618522,0.834841302284452,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.746219213915,832.746219213915,2247.06173858892,0.0168076382536049,1.9843661755495,-0.00134804569447039,0
stage1,1333,0.00177827941003892,0.00237137370566166,0.000355655882007785,0.000592759803346308,0.000260851107622782,0.626042658294677,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.746327649835,832.746327649835,2247.0617451569,0.0168077149476105,1.984366192331,-0.00134805183425179,0
stage1,1308,0.00177827941003892,0.00177827941003892,0.000355655882007785,0.000592759803346308,0.000195610735104282,0.469465764250276,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.746408965538,832.746408965538,2247.06175008225,0.0168077724620294,1.98436620491506,-0.0013480564386011,0
stage1,1283,0.00177827941003892,0.00133352143216332,0.000355655882007785,0.000592759803346308,0.000146687357537966,0.352049658091118,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.74646994355,832.74646994355,2247.06175377571,0.0168078155575213,1.98436621434459,-0.00134805988863482,0
stage1,1258,0.00177827941003892,0.001,0.000355655882007785,0.000592759803346308,0.00011,0.264,0.2,0.5,-5000000,0.2,0.3,0.0795774715459477,832.746515670998,832.746515670998,2247.06175654542,0.0168078478929901,1.98436622141947,-0.00134806247726905,0
stage1,1735,0.00177827941003892,0.237137370566166,0.000355655882007785,0.000592759803346308,0.0260851107622782,62.6042658294677,0.2,1,-5000000,0.2,0.3,0.0795774715459477,832.746730814083,832.746730814083,2247.05166543961,0.0167702449893385,1.9843562628762,-0.00134505331650949,0
stage1,1684,0.00177827941003892,0.133352143216332,0.000355655882007785,0.000592759803346308,0.0146687357537966,35.2049658091118,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,832.747923712593,832.747923712593,2247.05577938149,0.0167861171036847,1.98436044686744,-0.0013463234944737,0
stage1,1659,0.00177827941003892,0.1,0.000355655882007785,0.000592759803346308,0.011,26.4,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,832.752496409666,832.752496409666,2247.05605636708,0.0167893366825818,1.98436115683535,-0.00134658123720172,0
stage1,2432,0.00237137370566166,0.562341325190349,0.000474274741132331,0.000790457901887218,0.0618575457709384,148.458109850252,0.2,0.2,-5000000,0.2,0.3,0.0795774715459477,832.752725359038,832.752725359038,2247.01622344375,0.0167526992583511,1.98435585528904,-0.0013436463440586,0
stage1,1710,0.00177827941003892,0.177827941003892,0.000355655882007785,0.000592759803346308,0.0195610735104281,46.9465764250276,0.2,1,-5000000,0.2,0.3,0.0795774715459477,832.754862330415,832.754862330415,2247.05215801463,0.0167759519444268,1.98435752868001,-0.00134551018230255,0
stage1,1634,0.00177827941003892,0.0749894209332456,0.000355655882007785,0.000592759803346308,0.00824883630265701,19.7972071263768,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,832.755925442696,832.755925442696,2247.05626407628,0.016791752443476,1.98436168890125,-0.00134677463076259,0
stage1,1609,0.00177827941003892,0.0562341325190349,0.000355655882007785,0.000592759803346308,0.00618575457709384,14.8458109850252,0.2,0.8,-5000000,0.2,0.3,0.0795774715459477,832.7584968514,832.7584968514,2247.05641983585,0.0167935647971154,1.98436208770696,-0.00134691971877695,0
