Stage,Index,CurrentScale,VoltageScale,Kpi,Kii,Kpv,Kiv,BetaV,BetaI,Kdamp,ZetaDamp,AlphaLead,TLeadDamp,MaxReal,DominantSigma,DominantFrequencyHz,TorsionSigma,TorsionFrequencyHz,TorsionDampingRatio,Stable
stage2,26944,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-5500000,0.5,0.5,0.0795774715459477,97.5131782056883,97.5131782056883,2168.61135889848,-0.00533278050624419,1.98808434864041,0.000426912621303086,0
stage2,27019,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-4750000,0.5,0.5,0.0795774715459477,97.5131782056883,97.5131782056883,2168.61135889848,0.014672908599406,1.98978736776879,-0.00117362506299171,0
stage2,26195,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-13000000,0.5,0.7,0.0795774715459477,97.5131782056887,97.5131782056887,2168.6113588985,-0.207390290121509,1.9812270075875,0.0166576621448757,0
stage2,27660,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,1750000,0.2,0.7,0.0795774715459477,97.5131782056887,97.5131782056887,2168.61135889851,0.178999019610357,2.00253918623344,-0.0142247884957516,0
stage2,25568,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-19250000,0.5,0.35,0.0795774715459477,97.5131782056892,97.5131782056892,2168.6113588985,-0.38284114092253,1.93821723732679,0.0314211292539799,0
stage2,25770,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-17250000,0.5,0.7,0.0795774715459477,97.5131782056892,97.5131782056892,2168.61135889846,-0.332839835465914,1.97462643652984,0.0268172513372608,0
stage2,27218,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-2750000,0.5,0.35,0.0795774715459477,97.5131782056892,97.5131782056892,2168.61135889849,0.0689687743522222,1.99245485691511,-0.00550906071844566,0
stage2,24982,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-25000000,0.2,0.25,0.0795774715459477,97.5131782056897,97.5131782056897,2168.61135889851,-0.339093789982891,1.87623366305441,0.0287523571771844,0
stage2,26437,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-10500000,0.35,0.25,0.0795774715459477,97.5131782056897,97.5131782056897,2168.61135889852,-0.118484103679815,1.96288013881912,0.00960652678567172,0
stage2,25865,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-16250000,0.35,0.7,0.0795774715459477,97.5131782056901,97.5131782056901,2168.6113588985,-0.311760796052768,1.97465759531775,0.0251196030006748,0
stage2,26261,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-12250000,0.35,0.15,0.0795774715459477,97.5131782056901,97.5131782056901,2168.61135889854,-0.135811463938129,1.95038407510913,0.0110817857978605,0
stage2,26219,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-12750000,0.5,0.5,0.0795774715459477,97.5131782056906,97.5131782056906,2168.6113588985,-0.207705751681221,1.9707009701957,0.0167720763812214,0
stage2,26592,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-9000000,0.5,0.25,0.0795774715459477,97.5131782056906,97.5131782056906,2168.61135889853,-0.0825304744641847,1.96944332186286,0.00666931649857933,0
stage2,26876,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-6000000,0.12,0.15,0.0795774715459477,97.5131782056906,97.5131782056906,2168.61135889848,0.0160259717764051,1.97635056143938,-0.00129056582963105,0
stage2,27643,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,1500000,0.5,0.35,0.0795774715459477,97.513178205691,97.513178205691,2168.61135889848,0.174661179728693,2.0043445450778,-0.0138676342383686,0
stage2,25254,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-22250000,0.12,0.5,0.0795774715459477,97.5131782056915,97.5131782056915,2168.61135889853,-0.309667305703901,1.90057921551885,0.0259228973606499,0
stage2,25078,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-24000000,0.12,0.35,0.0795774715459477,97.5131782056915,97.5131782056915,2168.6113588985,-0.218581719949526,1.88640275381763,0.0184385052340448,0
stage2,25828,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-16500000,0.12,0.35,0.0795774715459477,97.5131782056915,97.5131782056915,2168.61135889849,-0.203533981534328,1.92640887730741,0.0168130768212492,0
stage2,26771,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-7250000,0.7,0.15,0.0795774715459477,97.5131782056915,97.5131782056915,2168.6113588985,-0.026670164796067,1.97285518816506,0.00215154095506712,0
stage2,27590,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,1000000,0.35,0.7,0.0795774715459477,97.5131782056915,97.5131782056915,2168.61135889854,0.162115402028646,2.00160097225715,-0.0128893443732207,0
stage2,25344,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-21500000,0.5,0.5,0.0795774715459477,97.5131782056919,97.5131782056919,2168.61135889852,-0.477966244132094,1.94684295027236,0.0390440768015529,0
stage2,25660,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-18250000,0.2,0.7,0.0795774715459477,97.5131782056919,97.5131782056919,2168.61135889855,-0.412329242057251,1.96253869383954,0.0334197638004433,0
stage2,27193,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-3000000,0.5,0.35,0.0795774715459477,97.5131782056919,97.5131782056919,2168.61135889848,0.0626291302974857,1.99173444423927,-0.00500448786030383,0
stage2,27422,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-750000,0.7,0.25,0.0795774715459477,97.5131782056919,97.5131782056919,2168.61135889851,0.119866947971884,1.99779129864703,-0.00954881900688685,0
stage2,26945,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-5500000,0.5,0.7,0.0795774715459477,97.5131782056924,97.5131782056924,2168.6113588985,-0.00202621790547131,1.9923868855447,0.00016185741511982,0
stage2,26947,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-5500000,0.7,0.25,0.0795774715459477,97.5131782056924,97.5131782056924,2168.61135889846,0.00418298086382585,1.98199736386014,-0.000335894515260036,0
stage2,27621,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,1250000,0.7,0.15,0.0795774715459477,97.5131782056928,97.5131782056928,2168.6113588985,0.165510611818657,2.00476214698912,-0.0131384954480471,0
stage2,27695,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,2000000,0.5,0.7,0.0795774715459477,97.5131782056928,97.5131782056928,2168.61135889849,0.186697222564535,2.00300624574934,-0.0148329626780449,0
stage2,26883,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-6000000,0.2,0.35,0.0795774715459477,97.5131782056933,97.5131782056933,2168.61135889852,-0.0117415396540947,1.98218730918309,0.000942758152242569,0
stage2,26365,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-11250000,0.35,0.7,0.0795774715459477,97.5131782056942,97.5131782056942,2168.61135889846,-0.160508542954511,1.98330753566741,0.0128792982211466,0
stage2,25264,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-22250000,0.35,0.5,0.0795774715459477,97.5131782056947,97.5131782056947,2168.61135889851,-0.516487948335226,1.93805799082457,0.0423763222608191,0
stage2,25423,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-20750000,0.7,0.35,0.0795774715459477,97.5131782056947,97.5131782056947,2168.61135889854,-0.425350023781674,1.93603867741428,0.0349451757586556,0
stage2,25913,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-15750000,0.35,0.35,0.0795774715459477,97.5131782056947,97.5131782056947,2168.61135889847,-0.280499476573126,1.94820170369929,0.0229089020509096,0
stage2,26781,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-7000000,0.2,0.15,0.0795774715459477,97.5131782056947,97.5131782056947,2168.61135889851,-0.0124051235801014,1.97255180013501,0.00100090438605914,0
stage2,26693,0.001,0.421696503428582,0.0002,0.000333333333333333,0.046386615377144,111.327876905146,0,0,-8000000,0.5,0.35,0.0795774715459477,97.5131782056951,97.5131782056951,2168.61135889846,-0.0672044133410229,1.97677333418854,0.00541071544659854,0
